,title,artist,number,duration,t_eps,href,status
161,The Goonies `R Good Enough,Cyndi Lauper,401,3:38,0.0,,"[Exception('No_correct_songs_found', 'https://ipleer.fm/search/q/Cyndi+Lauper+The+Goonies+`R+Good+Enough/'), Exception('No_correct_songs_found', 'https://mp3co.ooo/s/Cyndi%20Lauper%20The%20Goonies%20`R%20Good%20Enough/'), Exception('No_correct_songs_found', 'https://patefon.net/Cyndi-Lauper-The-Goonies-`R-Good-Enough/'), Exception('No_correct_songs_found', 'http://xgetmus.ru/s/Cyndi+Lauper+The+Goonies+`R+Good+Enough/'), Exception('No_correct_songs_found', 'http://vkmusic.me/Cyndi-Lauper-The-Goonies-`R-Good-Enough/')]"
162,True Colors,Cyndi Lauper,803,3:48,-1.0,https://ru123.iplayer.info/song/118843755/Cyndi_Lauper_-_True_Colors_True_Colors_1986/,Downloaded
163,I Drove All Night,Cyndi Lauper,1011,4:13,-1.0,https://ru123.iplayer.info/song/53777181/Cyndi_Lauper_-_I_Drove_All_Night/,Downloaded
164,Maneater,Daryl Hall & John Oates,633,4:34,0.0,http://xgetmus.ru/song/1193349030.1478397360-daryl-hall-john-oates-maneater,Downloaded
165,Sara Smile,Daryl Hall & John Oates,708,3:06,0.0,https://patefon.net/daryl-hall-&-john-oates-sara-smile/,Downloaded
166,Six Days On The Road,Dave Dudley,570,2:24,-1.0,https://ru123.iplayer.info/song/6644559/Dave_Dudley_-_Six_Days_On_The_Road/,Downloaded
167,Space Oddity,David Bowie,86,5:15,0.0,http://xgetmus.ru/song/1366260119.399875969-david-bowie-space-oddity-live,Downloaded
168,Golden Years,David Bowie,415,3:29,-1.0,https://ru123.iplayer.info/song/11853686/David_Bowie_-_Golden_Years/,Downloaded
169,Blue Jean,David Bowie,818,3:12,0.0,https://patefon.net/david-bowie-blue-jean/,Downloaded
170,Modern Love,David Bowie,970,4:49,-1.0,https://ru123.iplayer.info/song/1877872/David_Bowie_-_Modern_Love/,Downloaded
171,Carry Me,"David Crosby,Graham Nash",1124,3:35,0.0,,"[Exception('No_correct_songs_found', 'https://ipleer.fm/search/q/David+Crosby,Graham+Nash+Carry+Me/'), Exception('No_correct_songs_found', 'https://mp3co.ooo/s/David%20Crosby,Graham%20Nash%20Carry%20Me/'), Exception('No_correct_songs_found', 'https://patefon.net/David-Crosby,Graham-Nash-Carry-Me/'), Exception('No_correct_songs_found', 'http://xgetmus.ru/s/David+Crosby,Graham+Nash+Carry+Me/'), Exception('No_correct_songs_found', 'http://vkmusic.me/David-Crosby,Graham-Nash-Carry-Me/')]"
172,Stand By Me,"David Ruffin, Jimmy Ruffin",119,3:49,0.0,,"[Exception('No_correct_songs_found', 'https://ipleer.fm/search/q/David+Ruffin,+Jimmy+Ruffin+Stand+By+Me/'), Exception('No_correct_songs_found', 'https://mp3co.ooo/s/David%20Ruffin,%20Jimmy%20Ruffin%20Stand%20By%20Me/'), Exception('No_correct_songs_found', 'https://patefon.net/David-Ruffin,-Jimmy-Ruffin-Stand-By-Me/'), Exception('No_correct_songs_found', 'http://xgetmus.ru/s/David+Ruffin,+Jimmy+Ruffin+Stand+By+Me/'), Exception('No_correct_songs_found', 'http://vkmusic.me/David-Ruffin,-Jimmy-Ruffin-Stand-By-Me/')]"
173,Me Myself And I,De La Soul,887,3:41,0.0,https://patefon.net/de-la-soul-me-myself-and-i/,Downloaded
174,Everybody Loves Somebody,Dean Martin,618,2:42,-1.0,https://ru123.iplayer.info/song/1915168/Dean_Martin_-_Everybody_Loves_Somebody/,Downloaded
175,I Will,Dean Martin,734,2:23,-1.0,https://ru123.iplayer.info/song/38205475/Dean_Martin_-_I_Will/,Downloaded
176,Time Will Reveal,Debarge,1013,4:08,0.0,,"[Exception('List_page_not_found',), Exception('List_page_not_found',), Exception('No_correct_songs_found', 'https://patefon.net/Debarge-Time-Will-Reveal/'), Exception('No_correct_songs_found', 'http://xgetmus.ru/s/Debarge+Time+Will+Reveal/'), Exception('No_correct_songs_found', 'http://vkmusic.me/Debarge-Time-Will-Reveal/')]"
177,World In My Eyes,Depeche Mode,442,3:60,0.0,http://xgetmus.ru/song/152587286.2118104268-depeche-mode-world-in-my-eyes-7-version,Downloaded
178,Upside Down,Diana Ross,1285,3:43,-1.0,https://ru123.iplayer.info/song/37943625/Diana_Ross_-_Upside_Down/,Downloaded
179,The Humpty Dance,Digital Underground,304,6:28,0.0,http://xgetmus.ru/song/477250862.1925141929-digital-underground-the-humpty-dance,Downloaded
180,Unforgettable,Dinah Washington,192,2:44,-1.0,https://ru123.iplayer.info/song/14220059/Dinah_Washington_-_Unforgettable/,Downloaded
181,Where Are You,Dinah Washington,722,2:16,0.0,https://ru123.iplayer.info/song/38478888/Dinah_Washington_-_Where_Are_You/,Downloaded
182,Runaround Sue,Dion,145,2:43,-1.0,https://ru123.iplayer.info/song/89865546/Dion_the_Belmonts_1961_-_Runaround_Sue/,Downloaded
183,Love Came To Me,Dion,253,2:46,0.0,https://patefon.net/dion-love-came-to-me/,Downloaded
184,Where Or When,Dion,434,2:40,-1.0,https://ru123.iplayer.info/song/18836367/Dion_The_Belmonts_-_Where_Or_When_-_1959/,Downloaded
185,Ruby Baby,Dion,439,2:37,-1.0,https://ru123.iplayer.info/song/44374244/Dion_-_Ruby_Baby/,Downloaded
186,This Little Girl,Dion,1063,2:38,0.0,https://mp3co.ooo/s/dion%20this%20little%20girl/,Downloaded
187,(I was) Born To Cry,Dion,1101,2:27,-1.0,https://ru123.iplayer.info/song/53176806/Dion_-_I_Was_Born_To_Cry/,Downloaded
188,"Abraham, Martin And John",Dion,1146,3:20,0.0,http://xgetmus.ru/song/457553415.957178237-dion-abraham-martin-and-john,Downloaded
189,Lovers Who Wander,Dion,1210,2:32,-1.0,https://ru123.iplayer.info/song/18757409/Dion_-_Lovers_Who_Wander/,Downloaded
190,Baby I'm Burnin',Dolly Parton,559,2:38,0.0,https://patefon.net/dolly-parton-baby-im-burnin/,Downloaded
191,Starting Over Again,Dolly Parton,944,3:58,-1.0,https://ru123.iplayer.info/song/24016479/Dolly_Parton_-_Starting_over_again/,Downloaded
192,Superman,Donna Fargo,358,2:27,0.0,,"[Exception('No_correct_songs_found', 'https://ipleer.fm/search/q/Donna+Fargo+Superman/'), Exception('No_correct_songs_found', 'https://mp3co.ooo/s/Donna%20Fargo%20Superman/'), Exception('No_correct_songs_found', 'https://patefon.net/Donna-Fargo-Superman/'), Exception('No_correct_songs_found', 'http://xgetmus.ru/s/Donna+Fargo+Superman/'), Exception('No_correct_songs_found', 'http://vkmusic.me/Donna-Fargo-Superman/')]"
193,Last Dance,Donna Summer,501,3:20,-1.0,https://ru123.iplayer.info/song/35942330/Donna_Summer_-_Last_Dance/,Downloaded
194,Sunshine Superman,Donovan,383,4:40,0.0,http://xgetmus.ru/song/1799313022.1096489103-donovan-sunshine-superman,Downloaded
195,A Lesson in Leavin,Dottie West,101,3:03,0.0,,"[Exception('No_correct_songs_found', 'https://ipleer.fm/search/q/Dottie+West+A+Lesson+in+Leavin/'), Exception('No_correct_songs_found', 'https://mp3co.ooo/s/Dottie%20West%20A%20Lesson%20in%20Leavin/'), Exception('No_correct_songs_found', 'https://patefon.net/Dottie-West-A-Lesson-in-Leavin/'), Exception('No_correct_songs_found', 'http://xgetmus.ru/s/Dottie+West+A+Lesson+in+Leavin/'), Exception('No_correct_songs_found', 'http://vkmusic.me/Dottie-West-A-Lesson-in-Leavin/')]"
196,Ten Percent,Double Exposure,1164,3:16,0.0,,"[Exception('No_correct_songs_found', 'https://ipleer.fm/search/q/Double+Exposure+Ten+Percent/'), Exception('No_correct_songs_found', 'https://mp3co.ooo/s/Double%20Exposure%20Ten%20Percent/'), Exception('No_correct_songs_found', 'https://patefon.net/Double-Exposure-Ten-Percent/'), Exception('No_correct_songs_found', 'http://xgetmus.ru/s/Double+Exposure+Ten+Percent/'), Exception('No_correct_songs_found', 'http://vkmusic.me/Double-Exposure-Ten-Percent/')]"
197,Years From Now,Dr. Hook,656,3:16,0.0,,"[Exception('No_correct_songs_found', 'https://ipleer.fm/search/q/Dr.+Hook+Years+From+Now/'), Exception('List_page_not_found',), Exception('No_correct_songs_found', 'https://patefon.net/Dr.-Hook-Years-From-Now/'), Exception('No_correct_songs_found', 'http://xgetmus.ru/s/Dr.+Hook+Years+From+Now/'), Exception('No_correct_songs_found', 'http://vkmusic.me/Dr.-Hook-Years-From-Now/')]"
198,Walk Right In,Dr. Hook,761,3:04,0.0,http://xgetmus.ru/song/262144572.228018224-dr-hook-walk-right-in-2002-remaster,Downloaded
199,Sexy Eyes,Dr. Hook,831,3:33,0.0,https://patefon.net/dr.-hook-sexy-eyes/,Downloaded
200,If Not You,Dr. Hook,914,3:16,0.0,,"[Exception('No_correct_songs_found', 'https://ipleer.fm/search/q/Dr.+Hook+If+Not+You/'), Exception('No_correct_songs_found', 'https://mp3co.ooo/s/Dr.%20Hook%20If%20Not%20You/'), Exception('No_correct_songs_found', 'https://patefon.net/Dr.-Hook-If-Not-You/'), Exception('No_correct_songs_found', 'http://xgetmus.ru/s/Dr.+Hook+If+Not+You/'), Exception('No_correct_songs_found', 'http://vkmusic.me/Dr.-Hook-If-Not-You/')]"
201,The Millionaire,Dr. Hook,1009,3:01,-1.0,https://ru123.iplayer.info/song/115122211/Dr._Hook_-_The_Millionaire_2002_-_Remaster/,Downloaded
202,Only Sixteen,Dr. Hook,1190,2:46,-1.0,https://ru123.iplayer.info/song/69787555/Dr._Hook_-_Only_Sixteen/,Downloaded
203,Right Place Wrong Time,Dr. John,483,5:35,0.0,,"[Exception('List_page_not_found',), Exception('List_page_not_found',), Exception('No_correct_songs_found', 'https://patefon.net/Dr.-John-Right-Place-Wrong-Time/'), Exception('No_correct_songs_found', 'http://xgetmus.ru/s/Dr.+John+Right+Place+Wrong+Time/'), Exception('No_correct_songs_found', 'http://vkmusic.me/Dr.-John-Right-Place-Wrong-Time/')]"
204,All she wants is,Duran Duran,592,4:27,-1.0,https://mp3co.ooo/s/duran%20duran%20all%20she%20wants%20is/,Downloaded
205,Is There Something I Should Know,Duran Duran,1043,4:10,-1.0,https://ru123.iplayer.info/song/60694679/Duran_Duran_-_1_Is_There_Something_I_Should_Know/,Downloaded
206,I Don t Want Your Love,Duran Duran,1148,3:48,0.0,http://xgetmus.ru/song/571272670.1271327936-duran-duran-i-dont-want-your-love-shep-pettibone-7-mix,Downloaded
207,Lyin' Eyes,Eagles,296,6:21,0.0,https://patefon.net/eagles-lyin-eyes/,Downloaded
208,The Long Run,Eagles,591,3:42,0.0,https://patefon.net/eagles-the-long-run/,Downloaded
209,Best Of My Love,Eagles,1061,4:35,-1.0,https://ru123.iplayer.info/song/5447891/Eagles_-_Best_of_my_Love/,Downloaded
210,Getaway,Earth Wind and Fire,735,3:46,-1.0,https://ru123.iplayer.info/song/1694073/Earth_Wind_And_Fire_-_Getaway/,Downloaded
211,September,"Earth, Wind & Fire",804,2:28,-1.0,https://ru123.iplayer.info/song/28454198/Earth_Wind_Fire_-_September/,Downloaded
212,After The Love Has Gone,"Earth, Wind & Fire",1056,4:41,0.0,,"[Exception('No_correct_songs_found', 'https://ipleer.fm/search/q/Earth,+Wind+&+Fire+After+The+Love+Has+Gone/'), Exception('No_correct_songs_found', 'https://mp3co.ooo/s/Earth,%20Wind%20&%20Fire%20After%20The%20Love%20Has%20Gone/'), Exception('No_correct_songs_found', 'https://patefon.net/Earth,-Wind-&-Fire-After-The-Love-Has-Gone/'), Exception('No_correct_songs_found', 'http://xgetmus.ru/s/Earth,+Wind+&+Fire+After+The+Love+Has+Gone/'), Exception('No_correct_songs_found', 'http://vkmusic.me/Earth,-Wind-&-Fire-After-The-Love-Has-Gone/')]"
213,Jamie,Eddie Holland,1046,2:25,0.0,https://mp3co.ooo/s/eddie%20holland%20jamie/,Downloaded
214,I Love A Rainy Night,Eddie Rabbitt,1143,3:10,-1.0,https://ru123.iplayer.info/song/17149021/Eddie_Rabbitt_-_I_Love_A_Rainy_Night/,Downloaded
215,Frankenstein,Edgar Winter,1268,3:28,-1.0,https://ru123.iplayer.info/song/434676/Edgar_Winter_Group_-_Frankenstein/,Downloaded
216,War,Edwin Starr,893,3:29,-1.0,https://ru123.iplayer.info/song/44130482/Edwin_Starr_-_War/,Downloaded
217,I Had Too Much To Dream,Electric Prunes,134,2:60,-1.0,https://ru123.iplayer.info/song/441178/Electric_Prunes_-_I_Had_Too_Much_To_Dream_Last_Night/,Downloaded
218,Philadelphia Freedom,Elton John,354,5:23,-1.0,https://ru123.iplayer.info/song/12941463/Elton_John_-_Philadelphia_Freedom/,Downloaded
219,Levon,Elton John,752,5:22,-1.0,https://ru123.iplayer.info/song/38282284/Elton_John_-_Levon/,Downloaded
220,Goodbye Yellow Brick Road,Elton John,842,3:15,-1.0,https://ru123.iplayer.info/song/2202706/Elton_John_-_Goodbye_Yellow_Brick_Road/,Downloaded
221,The Bitch Is Back,Elton John,991,3:38,-1.0,https://ru123.iplayer.info/song/68451155/Elton_John_-_The_Bitch_Is_Back/,Downloaded
222,Who Wears These Shoes,Elton John,1269,4:03,-1.0,https://ru123.iplayer.info/song/15999038/Elton_John_-_Who_Wears_These_Shoes/,Downloaded
223,Little Sister,Elvis Presley,159,2:32,-1.0,https://patefon.net/elvis-presley-little-sister/,Downloaded
224,For Ol' Times Sake,Elvis Presley,222,3:38,1.0,https://patefon.net/elvis-presley-for-ol-times-sake/,Downloaded
225,Guitar Man,Elvis Presley,289,2:57,0.0,,"[Exception('List_page_not_found',), Exception('List_page_not_found',), Exception('No_correct_songs_found', 'https://patefon.net/Elvis-Presley-Guitar-Man/'), Exception('No_correct_songs_found', 'http://xgetmus.ru/s/Elvis+Presley+Guitar+Man/'), Exception('No_correct_songs_found', 'http://vkmusic.me/Elvis-Presley-Guitar-Man/')]"
226,My Boy,Elvis Presley,326,3:21,1.0,https://patefon.net/elvis-presley-my-boy/,Downloaded
227,I Really Don't Want To Know,Elvis Presley,386,2:46,-1.0,http://xgetmus.ru/song/-339374820.1510927450-elvis-presley-i-really-dont-want-to-know,Downloaded
228,One Night,Elvis Presley,399,2:31,1.0,https://patefon.net/elvis-presley-one-night/,Downloaded
229,If I Can Dream,Elvis Presley,543,3:12,-1.0,https://patefon.net/elvis-presley-if-i-can-dream/,Downloaded
230,Judy,Elvis Presley,565,2:12,-1.0,http://xgetmus.ru/song/1072664170.1957535132-elvis-presley-judy,Downloaded
231,His Latest Flame,Elvis Presley,617,2:09,-1.0,https://patefon.net/elvis-presley-his-latest-flame/,Downloaded
232,Ask Me,Elvis Presley,658,2:08,-1.0,https://patefon.net/elvis-presley-ask-me/,Downloaded
233,My Way,Elvis Presley,793,4:34,0.0,https://patefon.net/elvis-presley-my-way/,Downloaded
234,She Thinks I Still Care,Elvis Presley,875,3:52,-1.0,https://patefon.net/elvis-presley-she-thinks-i-still-care/,Downloaded
235,There Goes My Everything,Elvis Presley,993,2:60,-1.0,http://xgetmus.ru/song/996259421.1182179873-elvis-presley-there-goes-my-everything,Downloaded
236,My Wish Came True,Elvis Presley,1055,2:35,-1.0,https://patefon.net/elvis-presley-my-wish-came-true/,Downloaded
237,Lucky Man,"Emerson, Lake & Palmer",1180,4:41,-1.0,https://ru123.iplayer.info/song/24164701/Emerson_Lake_Palmer_-_Lucky_Man/,Downloaded
238,After the Lovin',Engelbert Humperdinck,506,3:56,0.0,https://patefon.net/engelbert-humperdinck-after-the-lovin/,Downloaded
239,Sunrise,Eric Carmen,655,5:21,0.0,https://ru123.iplayer.info/song/70320926/Eric_Carmen_-_Sunrise/,Downloaded
240,Hungry Eyes,Eric Carmen,791,4:08,-1.0,https://ru123.iplayer.info/song/23131789/Eric_Carmen_-_Hungry_Eyes/,Downloaded
241,Let It Rain,Eric Clapton,116,5:02,0.0,https://patefon.net/eric-clapton-let-it-rain/,Downloaded
242,Promises,Eric Clapton,124,3:01,-1.0,https://ru123.iplayer.info/song/4349029/Eric_Clapton_-_Promises/,Downloaded
243,Forever Man,Eric Clapton,155,3:12,-1.0,https://ru123.iplayer.info/song/14974799/Eric_Clapton_-_Forever_Man/,Downloaded
244,Willie And The Hand Jive,Eric Clapton,194,11:42,0.0,https://ru123.iplayer.info/song/110270831/Eric_Clapton_-_Willie_And_The_Hand_Jive_Get_Ready/,Downloaded
245,I Can't Stand It,Eric Clapton,898,4:10,1.0,https://patefon.net/eric-clapton-i-cant-stand-it/,Downloaded
246,Lay Down Sally,Eric Clapton,1040,3:51,0.0,https://patefon.net/eric-clapton-lay-down-sally/,Downloaded
247,Stop the Wedding,Etta James,127,2:54,-1.0,https://ru123.iplayer.info/song/105846155/Etta_James_-_Stop_the_Wedding/,Downloaded
248,Fool That I Am,Etta James,515,2:58,0.0,https://patefon.net/etta-james-fool-that-i-am/,Downloaded
249,Would It Make Any Difference To You,Etta James,726,2:39,0.0,https://ru123.iplayer.info/song/59615126/Etta_James_-_Would_It_Make_Any_Difference_to_You/,Downloaded
250,I'm In Love,"Evelyn ""Champagne"" King",482,5:04,1.0,http://xgetmus.ru/song/297492098.1887723426-evelyn-champagne-king-im-in-love,Downloaded
251,I Want To Walk You Home,Fats Domino,773,2:22,-1.0,https://ru123.iplayer.info/song/105475808/Fats_Domino_-_I_Want_to_Walk_You_Home/,Downloaded
252,Be My Guest,Fats Domino,1072,2:16,-1.0,https://ru123.iplayer.info/song/60416823/Fats_Domino_-_Be_My_Guest/,Downloaded
253,Don t Treat Me Bad,Firehouse,258,5:23,-1.0,https://ru123.iplayer.info/song/19660992/Firehouse_-_Don_t_Treat_Me_Bad_1990/,Downloaded
254,Absolutely Right,Five Man Electrical Band,41,2:22,0.0,https://ru123.iplayer.info/song/113982893/Five_Man_Electrical_Band_-_Absolutely_Right/,Downloaded
255,Foggy Mountain Breakdown,Flatt & Scruggs,37,2:42,-1.0,https://ru123.iplayer.info/song/107258218/Lester_Flatt_Earl_Scruggs_-_Foggy_Mountain_Breakdown/,Downloaded
256,Last Date,Floyd Cramer,788,2:30,-1.0,https://ru123.iplayer.info/song/24305111/Floyd_Cramer_-_Last_Date/,Downloaded
257,Hocus Pocus,Focus,381,3:27,-1.0,https://ru123.iplayer.info/song/8323595/Focus_-_Hocus_Pocus/,Downloaded
258,Drivin' Wheel,Foghat,75,4:31,0.0,https://patefon.net/foghat-drivin-wheel/,Downloaded
259,Rescue Me,Fontella Bass,777,2:53,0.0,http://xgetmus.ru/song/1675659507.1998057190-fontella-bass-rescue-me,Downloaded
260,Standing In The Shadows Of Love,Four Tops,1192,2:39,0.0,https://patefon.net/four-tops-standing-in-the-shadows-of-love/,Downloaded
261,Have You Ever Loved Somebody,Freddie Jackson,122,4:37,0.0,https://mp3co.ooo/s/freddie%20jackson%20have%20you%20ever%20loved%20somebody/,Downloaded
262,Living It Down,Freddy Fender,346,2:36,0.0,http://xgetmus.ru/song/68496059.378537295-freddy-fender-living-it-down,Downloaded
263,Secret Love,Freddy Fender,872,3:35,0.0,,"[Exception('No_correct_songs_found', 'https://ipleer.fm/search/q/Freddy+Fender+Secret+Love/'), Exception('No_correct_songs_found', 'https://mp3co.ooo/s/Freddy%20Fender%20Secret%20Love/'), Exception('No_correct_songs_found', 'https://patefon.net/Freddy-Fender-Secret-Love/'), Exception('No_correct_songs_found', 'http://xgetmus.ru/s/Freddy+Fender+Secret+Love/'), Exception('No_correct_songs_found', 'http://vkmusic.me/Freddy-Fender-Secret-Love/')]"
264,Jimi Hendrix,Freedom,35,4:23,-1.0,https://mp3co.ooo/s/freedom%20jimi%20hendrix/,Downloaded
265,Quarter To Three,Gary U.S. Bonds,571,2:31,-1.0,https://ru123.iplayer.info/song/47553282/Gary_U.S._Bonds_-_Quarter_to_Three/,Downloaded
266,Town Without,Gene Pitney,1037,2:52,-1.0,https://ru123.iplayer.info/song/2077830/Gene_Pitney_-_Town_without_Pity_62/,Downloaded
267,Tenderness,General Public,389,3:37,0.0,https://ru123.iplayer.info/song/8865252/General_Public_-_Tenderness/,Downloaded
268,"Tonight, Tonight, Tonight",Genesis,236,8:54,0.0,"https://patefon.net/genesis-tonight,-tonight,-tonight/",Downloaded
269,Misunderstanding,Genesis,393,3:15,0.0,https://patefon.net/genesis-misunderstanding/,Downloaded
270,Invisible Touch,Genesis,1126,3:29,0.0,https://patefon.net/genesis-invisible-touch/,Downloaded
271,Abacab,Genesis,1256,8:47,-1.0,https://ru123.iplayer.info/song/64414489/Genesis_-_Abacab/,Downloaded
272,Breezin',George Benson,967,5:42,-1.0,https://ru123.iplayer.info/song/2211846/George_benson_-_Breezin/,Downloaded
273,This Song,George Harrison,361,4:14,0.0,https://mp3co.ooo/s/george%20harrison%20this%20song/,Downloaded
274,Blow Away,George Harrison,419,4:01,0.0,https://patefon.net/george-harrison-blow-away/,Downloaded
275,Years Ago,George Harrison,517,3:47,-1.0,https://ru123.iplayer.info/song/534801/George_Harrison_-_All_Those_Years_Ago/,Downloaded
276,I Got My Mind Set On You,George Harrison,845,3:55,-1.0,https://ru123.iplayer.info/song/28177922/George_Harrison_-_I_Got_My_Mind_Set_On_You/,Downloaded
277,Crackerbox Palace,George Harrison,1282,3:58,-1.0,https://ru123.iplayer.info/song/13512730/George_Harrison_-_Crackerbox_Palace/,Downloaded
278,Hurts To Be In Love,Gino Vanelli,62,3:43,-1.0,https://ru123.iplayer.info/song/81393994/Gino_Vanelli_-_Hurts_To_Be_In_Love/,Downloaded
279,Black Cars,Gino Vannelli,68,3:10,-1.0,https://ru123.iplayer.info/song/91248301/Gino_Vannelli_-_Black_Cars_-/,Downloaded
280,Wild Horses,Gino Vannelli,407,4:40,0.0,https://patefon.net/gino-vannelli-wild-horses/,Downloaded
281,Letter Full of Tears,Gladys Knight & The Pips,112,2:46,0.0,http://xgetmus.ru/song/373494952.537715728-gladys-knight-the-pips-letter-full-of-tears,Downloaded
282,Best Thing That Ever Happened To Me,Gladys Knight & The Pips,380,3:47,-1.0,https://ru123.iplayer.info/song/16676015/Gladys_Knight_The_Pips_-_Best_Thing_That_Ever_Happened_To_Me/,Downloaded
283,Baby Don't Change Your Mind,Gladys Knight & The Pips,705,3:15,-1.0,https://ru123.iplayer.info/song/97912764/Gladys_Knight_The_Pips_-_Baby_Don_t_Change_Your_Mind/,Downloaded
284,If I Were Your Woman,Gladys Night & The Pips,343,3:14,0.0,https://ru123.iplayer.info/song/546269/Gladys_Knight_The_Pips_-_If_I_Were_Your_Woman/,Downloaded
285,Galveston,Glen Campbell,224,2:42,-1.0,https://ru123.iplayer.info/song/111941459/Glen_Campbell_-_Galveston/,Downloaded
286,Rhinestone Cowboy,Glen Campbell,246,3:15,-1.0,http://xgetmus.ru/song/54313553.298401971-glen-campbell-rhinestone-cowboy,Downloaded
287,Sunflower,Glen Campbell,347,2:52,-1.0,https://ru123.iplayer.info/song/87771006/Glen_Campbell_-_Sunflower/,Downloaded
288,It's Only Make Believe,Glen Campbell,623,2:27,-1.0,https://ru123.iplayer.info/song/2927606/Glen_Campbell_-_It_s_Only_Make_Believe/,Downloaded
289,Wichita Lineman,Glen Campbell,1114,3:07,0.0,https://patefon.net/glen-campbell-wichita-lineman/,Downloaded
290,Never Can Say Goodbye,Gloria Gaynor,190,2:58,0.0,http://xgetmus.ru/song/2139409369.53769151-gloria-gaynor-never-can-say-goodbye,Downloaded
291,Chicago,Graham Nash,25,4:01,0.0,https://ru123.iplayer.info/song/3935792/Graham_Nash_-_Chicago/,Downloaded
292,Walk Like A Man,Grand Funk Railroad,762,4:05,-1.0,https://ru123.iplayer.info/song/3162554/Grand_Funk_Railroad_-_Walk_Like_A_Man/,Downloaded
293,Lucky,Greg Kihn,1027,4:27,0.0,,"[Exception('No_correct_songs_found', 'https://ipleer.fm/search/q/Greg+Kihn+Lucky/'), Exception('List_page_not_found',), Exception('No_correct_songs_found', 'https://patefon.net/Greg-Kihn-Lucky/'), Exception('No_correct_songs_found', 'http://xgetmus.ru/s/Greg+Kihn+Lucky/'), Exception('No_correct_songs_found', 'http://vkmusic.me/Greg-Kihn-Lucky/')]"
294,Happy Man,Greg Kihn Band,1246,2:55,0.0,,"[Exception('No_correct_songs_found', 'https://ipleer.fm/search/q/Greg+Kihn+Band+Happy+Man/'), Exception('List_page_not_found',), Exception('No_correct_songs_found', 'https://patefon.net/Greg-Kihn-Band-Happy-Man/'), Exception('No_correct_songs_found', 'http://xgetmus.ru/s/Greg+Kihn+Band+Happy+Man/'), Exception('No_correct_songs_found', 'http://vkmusic.me/Greg-Kihn-Band-Happy-Man/')]"
295,Kiss On My List,Hall & Oates,18,3:51,0.0,https://mp3co.ooo/s/hall%20&%20oates%20kiss%20on%20my%20list/,Downloaded
296,Rich Girl,Hall and Oates,485,2:27,-1.0,https://mp3co.ooo/s/hall%20and%20oates%20rich%20girl/,Downloaded
297,I've Been Everywhere,Hank Snow,1059,2:47,0.0,https://patefon.net/hank-snow-ive-been-everywhere/,Downloaded
298,Sunday Morning Sunshine,Harry Chapin,412,3:48,2.0,https://ru123.iplayer.info/song/579811/Harry_Chapin_-_Sunday_Morning_Sunshine/,Downloaded
299,Crazy On You,Heart,33,4:52,-1.0,https://ru123.iplayer.info/song/301252/Heart_-_Crazy_On_You/,Downloaded
300,Magic Man,Heart,215,5:29,-1.0,https://ru123.iplayer.info/song/36150277/Heart_-_Magic_Man/,Downloaded
301,There's the Girl,Heart,281,3:55,0.0,https://ru123.iplayer.info/song/31455376/Heart_-_There_s_The_Girl/,Downloaded
302,Who Will You Run To,Heart,1089,4:05,0.0,https://ru123.iplayer.info/song/104522806/Heart_-_Who_Will_You_Run_To/,Downloaded
303,I Like The Way (The Kissing Game),Hi-Five,856,3:58,0.0,,"[Exception('No_correct_songs_found', 'https://ipleer.fm/search/q/Hi-Five+I+Like+The+Way+The+Kissing+Game/'), Exception('No_correct_songs_found', 'https://mp3co.ooo/s/Hi-Five%20I%20Like%20The%20Way%20The%20Kissing%20Game/'), Exception('No_correct_songs_found', 'https://patefon.net/Hi-Five-I-Like-The-Way-The-Kissing-Game/'), Exception('No_correct_songs_found', 'http://xgetmus.ru/s/Hi-Five+I+Like+The+Way+The+Kissing+Game/'), Exception('No_correct_songs_found', 'http://vkmusic.me/Hi-Five-I-Like-The-Way-The-Kissing-Game/')]"
304,I Want a New Drug,Huey Lewis & The News,430,4:46,-1.0,https://ru123.iplayer.info/song/24299197/Huey_Lewis_The_News_-_I_Want_A_New_Drug/,Downloaded
305,Need You Tonight,INXS,687,3:10,0.0,https://patefon.net/inxs-need-you-tonight/,Downloaded
306,Yvonne Elliman,If I Can't Have You,34,3:00,0.0,https://patefon.net/if-i-cant-have-you-yvonne-elliman/,Downloaded
307,I Want To Take You Higher,Ike & Tina Turner,204,2:53,0.0,https://ru123.iplayer.info/song/90692396/Ike_Tina_Turner_-_I_Want_To_Take_You_Higher/,Downloaded
308,It's Gonna Work Out Fine,Ike & Tina Turner,212,3:04,-1.0,https://ru123.iplayer.info/song/71994712/IKE_and_TINA_TURNER_The_IKETTES_-_It_s_Gonna_Work_Out_Fine_The_Best_of_the_Sue_Years_1986_-_02/,Downloaded
309,Wish Someone Would Care,Irma Thomas,598,2:14,0.0,https://ru123.iplayer.info/song/105849571/Irma_Thomas_-_I_Wish_Someone_Would_Care/,Downloaded
310,In-A-Gadda-Da-Vida,Iron Butterfly,261,2:54,-1.0,https://ru123.iplayer.info/song/626690/Iron_Butterfly_-_In-A-Gadda-Da-Vida/,Downloaded
311,Do your thing,Isaac Hayes,216,3:20,-1.0,https://ru123.iplayer.info/song/31745292/Isaac_Hayes_-_Do_Your_Thing/,Downloaded
312,The Look Of Love,Isaac Hayes,978,11:14,-1.0,https://ru123.iplayer.info/song/627870/Isaac_Hayes_-_The_Look_Of_Love/,Downloaded
